Filename,var1,var2,var3,var4,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,7,0.520000,81.121,273.206,2309.226,2593.944,137.286,113.863,781.189,43.062,44.891,30.832,15.189,-21.259,43.117,15.038,12.833,-1.829,14.059,-0.055,28.024,30.229,36.448,42.398,42.047,26.888,36.537,24.099,26.892,0.352,15.159,5.861,18.299,15.507,9.938,25.594,25.495,24.421,24.249
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,8,0.530000,81.538,263.513,2341.813,2620.223,131.188,120.150,1087.426,43.564,45.087,30.803,13.674,-18.396,42.151,13.462,13.462,-1.523,14.284,1.413,30.102,30.102,32.070,42.841,41.967,27.872,35.511,23.724,30.621,0.873,14.095,7.329,19.117,12.220,12.314,29.485,29.338,27.826,27.558
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,9,0.540000,82.224,245.023,1516.793,2356.955,114.208,2389.757,107.039,43.467,45.449,28.669,15.054,-22.465,42.216,3.390,15.977,-1.981,16.780,1.251,40.078,27.491,37.519,42.599,41.620,27.907,35.140,34.247,30.006,0.979,13.713,7.460,8.352,12.594,10.605,24.051,23.827,23.156,23.088
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,10,0.550000,82.850,234.309,923.311,2300.127,109.725,682.976,68.023,42.633,45.117,26.906,9.347,-22.371,42.540,11.173,8.818,-2.484,18.210,0.093,31.460,33.815,31.717,41.625,40.665,26.913,35.159,30.213,29.075,0.959,13.752,6.466,11.411,12.550,10.879,19.912,18.991,18.610,18.544
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,11,0.560000,83.414,289.245,982.497,2272.525,216.665,611.311,222.218,43.578,44.733,26.698,12.289,-19.037,41.641,14.112,11.643,-1.155,18.035,1.937,29.465,31.934,31.326,43.049,42.634,23.702,37.547,28.527,36.452,0.414,18.933,5.501,14.522,6.597,9.701,14.913,13.126,13.059,13.033
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,12,0.570000,83.883,465.576,893.563,2177.407,315.941,1295.486,647.137,44.945,44.244,30.725,12.961,-19.865,34.018,18.477,12.956,0.701,13.518,10.927,26.469,31.989,32.825,44.726,43.361,27.274,29.421,26.633,37.505,1.365,16.087,15.306,18.094,7.221,12.262,15.611,13.300,13.256,13.209
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,13,0.580000,84.291,557.981,1970.491,3205.970,312.201,607.911,243.292,45.591,44.343,30.795,17.055,-20.650,37.792,6.270,14.649,1.248,13.548,7.799,39.321,30.942,37.705,45.416,43.634,27.819,31.436,15.598,22.484,1.782,15.815,13.980,29.818,22.932,12.369,16.149,13.691,13.593,13.483
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,14,0.590000,84.601,475.234,660.715,2042.861,351.406,1574.759,433.730,45.897,44.636,31.684,13.281,-19.957,35.097,34.020,9.189,1.260,12.952,10.799,11.877,36.708,33.238,45.721,43.932,29.040,31.950,36.277,30.581,1.789,14.892,13.771,9.444,15.140,8.982,19.305,16.351,16.134,15.878
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,15,0.600000,84.877,341.634,1006.945,2133.046,311.089,1600.374,1006.809,45.584,44.313,30.328,8.450,-18.804,36.710,9.875,8.305,1.271,13.985,8.874,35.709,37.279,27.254,45.285,43.157,27.930,34.335,26.425,38.473,2.128,15.227,10.949,18.860,6.811,10.891,19.022,15.244,15.165,15.077
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,16,0.610000,86.604,267.790,1534.396,2736.867,253.112,2199.935,725.582,43.956,43.641,28.292,8.104,-2.592,37.883,4.825,8.915,0.315,15.349,6.073,39.131,35.041,10.695,43.485,41.954,28.723,35.808,32.719,39.315,1.531,13.231,7.677,10.766,4.170,13.284,13.230,11.680,11.622,11.526
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,17,0.620000,88.549,278.508,2661.972,3167.903,208.221,402.271,1046.979,43.100,44.708,30.532,11.869,2.230,37.240,12.616,8.023,-1.609,14.176,5.860,30.484,35.077,9.639,42.503,42.374,29.754,33.615,32.511,28.656,0.129,12.620,8.889,9.992,13.847,10.054,9.424,8.748,8.739,8.701
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,18,0.630000,90.363,329.031,941.252,2548.365,243.888,1079.640,203.690,44.318,44.576,34.423,0.974,-18.218,35.171,12.825,12.007,-0.258,10.154,9.147,31.493,32.312,19.192,43.847,42.697,31.066,31.192,27.909,36.255,1.150,11.631,12.655,15.938,7.592,10.343,10.744,10.065,10.056,10.010
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,19,0.640000,91.970,371.256,919.767,2421.310,181.624,360.663,427.295,45.710,45.023,36.172,7.018,-18.672,36.172,21.020,9.562,0.688,8.851,9.539,24.690,36.148,25.690,45.176,42.781,28.141,28.148,26.262,39.508,2.395,14.640,17.028,18.914,5.668,14.882,15.221,13.489,13.465,13.391
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,20,0.650000,92.050,429.328,966.867,2414.775,158.068,208.906,559.862,46.327,45.371,36.899,5.034,-17.928,37.357,26.346,9.374,0.956,8.472,8.971,19.981,36.954,22.963,45.882,43.500,28.032,26.560,24.753,38.326,2.381,15.468,19.321,21.129,7.556,10.998,19.990,16.566,16.532,16.446
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,21,0.660000,92.023,443.517,959.926,2512.137,152.041,134.872,845.729,46.502,45.275,37.154,11.005,-10.105,39.809,32.523,10.642,1.227,8.121,6.693,13.979,35.860,21.111,46.072,43.475,28.459,28.201,26.414,43.717,2.597,15.017,17.871,19.659,2.355,10.033,20.984,16.640,16.624,16.558
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,22,0.670000,91.660,439.682,929.007,2342.767,116.064,81.859,592.784,46.335,45.161,37.010,10.600,-9.690,38.268,34.831,10.595,1.174,8.152,8.067,11.504,35.741,20.290,45.883,43.257,27.193,24.339,24.234,39.832,2.626,16.064,21.544,21.649,6.052,15.012,26.163,18.828,18.802,18.684
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,23,0.680000,90.967,422.855,906.718,2301.976,115.549,75.795,615.063,46.092,45.170,36.990,0.375,-9.839,39.044,32.455,7.436,0.922,8.180,7.049,13.637,38.656,10.214,45.615,43.151,26.513,25.479,21.731,37.715,2.464,16.638,20.136,23.884,7.901,13.138,26.292,18.218,18.189,18.064
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,24,0.690000,89.707,378.903,832.033,2367.502,127.212,83.697,368.382,45.803,44.764,36.542,7.839,-7.228,39.203,32.334,7.772,1.039,8.222,6.600,13.469,38.031,15.067,45.242,42.376,25.233,27.481,23.713,38.017,2.866,17.143,17.761,21.530,7.226,11.260,18.515,13.823,13.809,13.767
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,25,0.700000,87.290,334.255,783.613,2384.796,180.447,119.613,238.262,45.277,44.139,34.955,-0.337,-17.053,36.427,30.939,5.502,1.138,9.184,8.850,14.339,39.775,16.716,44.683,41.658,27.466,28.808,27.076,35.186,3.025,14.191,15.875,17.607,9.497,14.728,13.836,11.242,11.234,11.224
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,26,0.710000,83.689,286.069,790.245,2485.419,294.075,387.534,173.781,43.641,44.062,28.835,1.276,-17.926,39.644,24.940,6.783,-0.421,15.227,3.997,18.701,36.858,19.202,43.222,42.523,27.036,37.117,32.999,35.522,0.700,15.487,6.106,10.224,7.701,12.463,9.395,8.258,8.251,8.244
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,27,0.720000,80.568,250.125,846.634,2567.880,249.938,1048.324,197.735,41.533,44.588,25.560,0.192,-22.894,41.340,16.900,8.016,-3.055,19.028,0.193,24.633,33.517,23.085,41.083,43.004,25.843,39.414,34.870,37.867,-1.921,17.161,1.669,6.213,3.216,11.431,11.617,10.448,10.443,10.430
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,28,0.730000,77.742,255.308,1050.852,2519.515,218.407,970.647,209.587,42.085,43.843,28.581,1.364,-24.075,42.670,14.796,12.092,-1.758,15.262,-0.585,27.289,29.993,25.439,41.591,41.966,27.403,39.762,35.108,38.913,-0.375,14.563,1.829,6.483,2.678,15.118,9.685,9.682,9.673,9.657
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,29,0.740000,75.014,245.045,1163.240,2511.933,201.469,935.078,182.161,43.126,43.982,35.331,8.170,-23.218,44.128,12.255,12.301,-0.856,8.651,-1.002,30.871,30.825,31.389,42.608,41.996,34.098,40.998,34.307,36.870,0.613,7.898,1.611,8.302,5.738,15.329,10.005,9.806,9.790,9.758
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,30,0.750000,72.318,227.945,1235.085,2480.907,195.237,770.567,154.055,41.617,42.721,20.891,6.225,-18.203,43.853,15.075,13.720,-1.105,21.830,-2.236,26.541,27.897,24.428,41.086,40.731,20.397,41.005,37.583,36.681,0.356,20.334,0.082,3.503,4.405,15.395,9.789,9.588,9.560,9.552
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,31,0.760000,69.242,223.003,1277.956,2401.146,211.849,560.168,151.722,39.375,39.749,31.095,5.912,-22.687,42.821,11.714,11.561,-0.374,8.654,-3.446,27.660,27.814,28.599,38.927,38.115,30.690,40.604,32.185,32.984,0.811,7.425,-1.677,6.742,5.943,14.846,6.325,6.195,6.169,6.155
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,32,0.770000,66.108,228.245,1232.637,2378.997,165.216,618.915,183.014,40.709,42.346,34.068,6.844,-22.210,42.258,11.224,9.275,-1.638,8.278,-1.550,29.485,31.434,29.054,40.188,40.267,31.386,38.261,32.403,33.133,-0.079,8.881,1.927,7.785,7.055,16.019,10.023,9.797,9.721,9.688
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,33,0.780000,64.868,252.041,1112.566,2324.579,166.717,345.902,221.625,40.222,39.751,32.540,-0.676,-18.621,32.540,11.697,3.741,0.470,7.211,7.681,28.525,36.480,17.945,39.772,37.921,27.859,27.728,25.582,29.489,1.852,10.061,12.044,14.191,10.284,13.092,13.100,12.638,12.580,12.575
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,34,0.790000,63.791,307.884,1336.129,2159.750,223.765,369.174,425.918,40.400,37.646,34.478,11.791,-15.548,34.478,13.207,5.678,2.753,3.168,5.921,27.193,34.722,27.338,40.126,36.546,30.572,30.303,25.507,26.726,3.580,5.974,9.823,14.620,13.400,10.256,12.876,12.313,12.141,12.115
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,35,0.800000,63.834,310.840,1357.377,2101.889,277.464,521.163,323.813,42.802,41.472,34.630,18.160,-14.312,34.630,12.456,12.882,1.329,6.843,8.172,30.346,29.919,32.472,42.580,40.600,31.857,31.838,27.118,29.673,1.980,8.743,10.742,15.462,12.907,11.298,16.882,16.288,15.580,15.487
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,36,0.810000,63.983,317.945,1346.777,2057.870,425.926,1185.450,302.589,42.105,38.665,31.900,10.190,-14.236,30.793,6.103,10.480,3.441,6.765,11.312,36.003,31.625,24.426,42.004,38.289,31.051,30.280,24.867,24.844,3.714,7.239,11.724,17.137,17.159,14.687,22.542,21.460,19.636,19.295
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,37,0.820000,64.460,371.278,1583.852,2018.679,351.559,1125.904,310.828,42.583,38.964,34.583,15.207,-13.776,25.018,14.205,14.946,3.619,4.381,17.566,28.378,27.637,28.983,42.438,38.390,32.577,22.662,32.854,23.943,4.048,5.813,19.776,9.584,18.494,16.101,22.597,20.648,18.953,18.296
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,38,0.830000,64.871,356.843,1400.613,2101.084,449.024,1383.336,326.420,43.308,42.084,33.068,19.344,-12.339,27.618,10.456,16.638,1.224,9.016,15.690,32.853,26.671,31.683,43.211,41.715,32.023,26.826,28.808,29.830,1.496,9.692,16.384,14.402,13.380,14.633,22.183,20.548,18.957,18.475
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,39,0.840000,65.171,388.282,1008.167,2104.368,618.748,1994.684,247.868,42.262,38.906,30.597,13.160,-11.808,21.284,12.088,12.991,3.356,8.309,20.978,30.174,29.271,24.968,42.229,38.787,30.374,21.685,24.896,25.506,3.441,8.413,20.543,17.333,16.722,14.928,23.496,22.017,19.752,19.544
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,40,0.850000,65.592,389.315,1594.167,2149.074,329.600,572.675,178.589,42.970,40.236,34.310,19.135,-14.518,25.296,20.253,21.344,2.734,5.927,17.674,22.717,21.627,33.653,42.810,39.600,31.947,22.093,33.178,25.172,3.210,7.653,20.718,9.632,17.638,18.587,21.501,19.515,16.242,15.958
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,41,0.860000,66.136,338.121,1699.402,1936.524,413.240,1293.858,429.226,43.507,42.621,31.585,22.329,-12.312,31.585,23.029,23.029,0.886,11.036,11.922,20.479,20.479,34.642,43.389,42.177,30.419,30.708,44.071,33.692,1.213,11.758,12.681,-0.682,9.697,12.508,24.489,21.968,17.669,17.421
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,42,0.870000,66.220,356.396,1531.351,2013.308,500.736,1146.592,584.263,42.667,38.894,30.370,6.107,-16.007,21.606,13.946,9.551,3.773,8.524,21.061,28.721,33.116,22.115,42.589,38.605,29.656,21.240,31.541,23.776,3.984,8.949,21.349,11.049,18.813,15.538,28.540,26.468,21.346,21.121
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,43,0.880000,66.022,379.614,1551.876,1901.277,433.142,877.624,593.252,42.890,40.539,33.823,19.561,-15.586,24.330,19.323,16.419,2.351,6.715,18.560,23.567,26.471,35.147,42.777,40.101,32.426,22.920,34.923,27.708,2.675,7.676,19.857,7.853,15.069,7.875,24.288,21.396,19.745,19.461
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,44,0.890000,66.037,301.199,1364.524,2112.863,370.059,377.301,427.774,43.781,42.190,31.650,11.587,-14.498,31.650,17.857,11.650,1.591,10.540,12.131,25.924,32.131,26.084,43.627,41.618,30.390,30.620,29.341,30.145,2.008,11.228,13.007,14.286,13.481,13.037,21.950,19.980,18.589,18.372
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,45,0.900000,66.124,318.029,1350.059,2031.687,454.933,474.922,552.085,42.638,37.773,30.583,8.504,-18.937,30.583,15.731,7.883,4.865,7.190,12.055,26.907,34.754,27.441,42.540,37.420,29.867,30.155,27.331,25.838,5.121,7.553,12.386,15.209,16.703,15.733,21.319,20.161,18.940,18.857
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,46,0.910000,67.366,330.835,1373.525,2007.091,349.310,267.865,563.602,43.063,40.072,33.731,11.737,-14.568,30.894,21.828,7.135,2.991,6.341,12.170,21.235,35.929,26.305,42.885,39.384,31.733,28.995,29.372,24.809,3.501,7.651,13.890,13.513,18.076,11.042,17.795,14.956,14.278,14.191
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,47,0.920000,68.782,284.218,1261.709,2170.053,387.791,293.431,539.962,43.897,42.466,31.366,7.136,-13.208,31.366,15.060,8.180,1.431,11.101,12.532,28.838,35.718,20.344,43.750,41.947,30.685,30.772,24.286,32.124,1.803,11.262,12.978,19.464,11.626,12.317,18.933,15.452,15.230,15.068
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,48,0.930000,69.643,294.985,1185.836,2026.602,442.143,422.312,522.403,43.634,39.800,29.511,5.128,-9.576,29.511,11.237,4.931,3.834,10.289,14.123,32.397,38.704,14.704,43.524,39.419,29.072,29.205,21.814,26.841,4.105,10.347,14.319,21.709,16.683,9.723,15.402,13.125,12.907,12.897
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,49,0.940000,70.409,322.647,1156.661,2031.899,434.291,439.427,473.842,43.724,40.709,32.020,7.060,-17.633,32.020,14.922,7.054,3.015,8.689,11.704,28.802,36.671,24.694,43.590,40.219,30.974,31.173,24.554,27.866,3.372,9.244,12.417,19.036,15.724,14.789,23.417,21.780,21.401,21.331
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,50,0.950000,70.506,254.982,1196.758,2229.422,346.358,327.371,332.432,44.088,43.154,32.186,7.564,-15.333,35.659,16.858,7.561,0.934,10.967,8.429,27.229,36.527,22.897,43.899,42.526,32.049,35.104,28.504,31.410,1.374,10.476,8.796,15.396,12.490,11.917,22.105,20.310,20.075,19.979
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,51,0.960000,70.648,194.557,1242.982,2265.637,385.727,528.291,255.512,43.202,40.284,28.797,7.483,-21.775,38.981,8.485,7.448,2.918,11.487,4.221,34.717,35.754,29.258,43.191,40.459,31.629,39.739,26.649,30.648,2.732,8.830,3.452,16.542,12.543,13.736,17.583,16.668,16.550,16.517
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,52,0.970000,70.929,165.060,1563.677,2372.777,191.514,706.378,182.001,42.820,40.143,22.570,6.174,-27.560,40.143,4.871,7.469,2.677,17.574,2.677,37.949,35.351,33.733,42.258,38.867,27.976,39.176,33.516,29.627,3.391,10.891,3.082,8.742,12.631,17.231,15.178,14.668,14.608,14.564
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,53,0.980000,70.863,205.103,2067.660,2483.589,94.507,684.685,222.529,42.559,41.117,31.695,6.668,-10.635,39.701,4.832,8.189,1.442,9.422,2.858,37.727,34.370,17.303,41.628,36.987,31.644,32.490,33.661,22.857,4.641,5.343,9.138,7.967,18.770,18.255,12.707,12.530,12.459,12.427
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,54,0.990000,70.206,182.223,1861.704,2507.903,62.547,556.618,386.674,40.527,40.905,27.291,-0.140,-20.190,37.950,-0.589,1.435,-0.378,13.614,2.577,41.116,39.091,20.051,39.258,34.748,30.036,28.356,28.007,27.007,4.510,4.712,10.902,11.251,12.251,8.404,13.914,13.882,13.837,13.818
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,55,1.000000,69.884,172.042,1826.265,2513.505,77.365,794.203,501.175,42.022,36.328,27.103,-2.640,-23.272,36.328,-2.336,-3.205,5.694,9.225,5.694,44.358,45.227,20.632,40.707,30.414,31.336,28.938,29.859,26.559,10.292,-0.922,11.768,10.847,14.147,13.471,15.217,15.208,15.191,15.179
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,56,1.010000,69.906,177.337,1618.774,2498.483,80.683,823.765,284.580,40.735,38.799,25.992,-3.718,-24.433,38.799,-6.541,-1.160,1.936,12.807,1.936,47.276,41.896,20.714,39.503,33.268,29.424,31.483,24.402,26.434,6.235,3.844,8.020,15.101,13.069,12.960,13.958,13.948,13.932,13.920
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,57,1.020000,70.254,166.233,1838.837,2485.039,68.487,1025.707,202.039,40.961,39.469,24.561,-4.840,-24.754,35.818,-9.088,-0.417,1.492,14.909,5.143,50.049,41.379,19.915,39.491,32.659,29.795,27.738,25.831,22.096,6.832,2.864,11.752,13.659,17.395,15.105,14.105,14.096,14.083,14.074
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,58,1.030000,70.801,158.582,1644.917,2462.929,55.629,784.922,157.054,41.080,33.541,18.713,-5.749,-21.758,32.232,-8.751,-1.690,7.538,14.828,8.847,49.831,42.769,16.009,39.350,25.055,25.246,22.829,24.085,21.989,14.295,-0.192,16.520,15.265,17.361,11.764,15.418,15.405,15.390,15.379
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,59,1.040000,71.830,167.572,1563.241,2425.770,37.823,539.199,201.484,41.170,34.846,13.256,-7.564,-17.012,34.846,-7.215,-5.080,6.324,21.591,6.324,48.385,46.250,9.448,39.472,25.256,18.725,21.723,21.349,20.681,14.216,6.531,17.749,18.123,18.791,11.998,12.265,12.259,12.251,12.249
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,60,1.050000,73.023,175.113,1496.926,2428.701,76.819,746.087,213.686,41.590,37.340,24.151,-2.812,-8.557,35.207,-5.524,0.362,4.250,13.189,6.383,47.114,41.228,5.744,40.182,30.976,28.939,27.588,24.219,26.850,9.206,2.037,12.594,15.963,13.332,12.055,12.463,12.459,12.448,12.445
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,61,1.060000,73.596,141.789,1659.005,2471.467,93.904,565.691,144.157,41.622,35.968,15.255,-0.945,-13.820,35.968,-4.517,0.386,5.654,20.712,5.654,46.139,41.236,12.875,39.861,31.751,24.919,31.539,27.065,24.299,8.110,6.832,8.322,12.797,15.562,9.220,12.499,12.488,12.476,12.472
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,62,1.070000,74.075,110.919,1565.543,2433.137,119.826,215.979,134.150,39.936,17.211,18.644,-4.411,-14.156,39.466,1.276,-3.596,22.726,-1.433,0.471,38.660,43.533,9.745,38.612,18.568,32.370,38.173,27.213,23.640,20.044,-13.802,0.439,11.399,14.972,10.365,10.092,12.950,12.943,10.074
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,63,1.080000,74.050,1575.827,2498.907,3817.786,215.088,209.262,464.244,37.453,14.822,6.098,-8.868,-19.573,-1.623,-9.030,-12.446,22.631,8.724,39.076,46.483,49.899,10.705,37.425,14.711,5.648,-23.892,-28.413,-19.858,22.715,9.063,61.317,65.838,57.283,11.491,14.107,-17.293,-17.303,14.081
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,64,1.090000,74.025,1617.974,2570.470,3597.163,251.347,179.404,602.027,31.473,0.147,-2.194,-10.773,-20.199,-6.695,-6.874,-15.105,31.326,2.341,38.168,38.347,46.578,9.426,31.447,0.041,-2.621,-27.875,-27.865,-23.839,31.406,2.662,59.322,59.312,55.286,11.177,-15.692,-212.821,-212.821,-15.723
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,65,1.100000,0,1546.830,2434.408,3477.459,686.502,378.314,608.262,0,0,0,-8.035,-16.168,0,0,0,0,0,0,0,0,8.133,0,0,0,0,0,0,0,0,0,0,0,8.545,-212.929,-200.000,-200.000,-212.927
middleman_01_HLL_001,middleman,01,HLL,001,middleman,0.450000,1.110000,66,1.110000,0,1204.292,2252.460,3423.537,631.182,563.076,867.620,0,0,0,-13.148,-19.368,0,0,0,0,0,0,0,0,6.220,0,0,0,0,0,0,0,0,0,0,0,9.017,-200.000,-200.000,-200.000,-200.000
middleman_01_LHH_002,middleman,01,LHH,002,middleman,0.860000,1.570000,1,0.870000,75.851,228.819,1233.737,2315.431,112.773,550.482,112.529,39.655,41.732,23.290,9.698,-22.295,37.687,8.290,9.688,-2.077,18.442,1.968,31.365,29.967,31.993,38.802,38.026,21.902,30.822,29.044,29.101,0.776,16.125,7.980,9.758,9.701,11.799,8.723,8.230,8.197,8.181
middleman_01_LHH_002,middleman,01,LHH,002,middleman,0.860000,1.570000,2,0.880000,76.411,221.663,1511.139,2110.309,116.264,4511.420,877.416,40.497,42.846,23.143,8.294,-22.697,39.073,-2.786,8.271,-2.349,19.703,1.424,43.283,32.226,30.991,39.629,39.112,23.437,32.975,30.544,39.912,0.517,15.676,6.654,9.085,-0.283,11.731,12.987,12.848,12.789,12.752
